timestep_4,region_4,technology_3,parameter,value
hh0368,44PL,heatpumpAirSpace,effConv,3.821530571
hh0369,44PL,heatpumpAirSpace,effConv,3.793453555
hh0370,44PL,heatpumpAirSpace,effConv,3.822438637
hh0371,44PL,heatpumpAirSpace,effConv,3.928197268
hh0372,44PL,heatpumpAirSpace,effConv,3.995013543
hh0373,44PL,heatpumpAirSpace,effConv,3.928213019
hh0374,44PL,heatpumpAirSpace,effConv,3.723678988
hh0375,44PL,heatpumpAirSpace,effConv,3.740366065
hh0376,44PL,heatpumpAirSpace,effConv,3.895995346
hh0377,44PL,heatpumpAirSpace,effConv,3.908378036
hh0378,44PL,heatpumpAirSpace,effConv,3.908431689
hh0379,44PL,heatpumpAirSpace,effConv,3.856314076
hh0380,44PL,heatpumpAirSpace,effConv,3.698516764
hh0381,44PL,heatpumpAirSpace,effConv,3.699597705
hh0382,44PL,heatpumpAirSpace,effConv,3.735326496
hh0383,44PL,heatpumpAirSpace,effConv,3.559533264
hh0384,44PL,heatpumpAirSpace,effConv,3.736024595
hh0385,44PL,heatpumpAirSpace,effConv,3.912566601
hh0386,44PL,heatpumpAirSpace,effConv,3.675970409
hh0387,44PL,heatpumpAirSpace,effConv,3.299692851
hh0388,44PL,heatpumpAirSpace,effConv,3.271402471
hh0389,44PL,heatpumpAirSpace,effConv,3.435330166
hh0390,44PL,heatpumpAirSpace,effConv,3.69544199
hh0391,44PL,heatpumpAirSpace,effConv,3.505839663
hh0392,44PL,heatpumpAirSpace,effConv,3.169078468
hh0393,44PL,heatpumpAirSpace,effConv,3.000582748
hh0394,44PL,heatpumpAirSpace,effConv,3.07978515
hh0395,44PL,heatpumpAirSpace,effConv,3.08144043
hh0396,44PL,heatpumpAirSpace,effConv,3.108106145
hh0397,44PL,heatpumpAirSpace,effConv,3.119226869
hh0398,44PL,heatpumpAirSpace,effConv,3.311381934
hh0399,44PL,heatpumpAirSpace,effConv,3.46739966
hh0400,44PL,heatpumpAirSpace,effConv,3.411005817
hh0401,44PL,heatpumpAirSpace,effConv,3.296140643
hh0402,44PL,heatpumpAirSpace,effConv,3.488152058
hh0403,44PL,heatpumpAirSpace,effConv,3.632992208
hh0404,44PL,heatpumpAirSpace,effConv,3.732004512
hh0405,44PL,heatpumpAirSpace,effConv,3.550156519
hh0406,44PL,heatpumpAirSpace,effConv,3.42286213
hh0407,44PL,heatpumpAirSpace,effConv,3.406029413
hh0408,44PL,heatpumpAirSpace,effConv,3.456425202
hh0409,44PL,heatpumpAirSpace,effConv,3.514369381
hh0410,44PL,heatpumpAirSpace,effConv,3.47154999
hh0411,44PL,heatpumpAirSpace,effConv,3.409375943
hh0412,44PL,heatpumpAirSpace,effConv,3.313218963
hh0413,44PL,heatpumpAirSpace,effConv,3.262382548
hh0414,44PL,heatpumpAirSpace,effConv,3.177262413
hh0415,44PL,heatpumpAirSpace,effConv,3.302169109
hh0416,44PL,heatpumpAirSpace,effConv,3.395899704
hh0417,44PL,heatpumpAirSpace,effConv,3.339348377
hh0418,44PL,heatpumpAirSpace,effConv,3.247928672
hh0419,44PL,heatpumpAirSpace,effConv,3.163641292
hh0420,44PL,heatpumpAirSpace,effConv,3.172203189
hh0421,44PL,heatpumpAirSpace,effConv,3.240287944
hh0422,44PL,heatpumpAirSpace,effConv,3.368971454
hh0423,44PL,heatpumpAirSpace,effConv,3.464058154
hh0424,44PL,heatpumpAirSpace,effConv,3.425403864
hh0425,44PL,heatpumpAirSpace,effConv,3.286959952
hh0426,44PL,heatpumpAirSpace,effConv,3.318281854
hh0427,44PL,heatpumpAirSpace,effConv,3.45649096
hh0428,44PL,heatpumpAirSpace,effConv,3.465731924
hh0429,44PL,heatpumpAirSpace,effConv,3.592948975
hh0430,44PL,heatpumpAirSpace,effConv,3.335899779
hh0431,44PL,heatpumpAirSpace,effConv,3.102101107
hh0432,44PL,heatpumpAirSpace,effConv,3.041110275
hh0433,44PL,heatpumpAirSpace,effConv,2.977201964
hh0434,44PL,heatpumpAirSpace,effConv,2.939052784
hh0435,44PL,heatpumpAirSpace,effConv,2.888523536
hh0436,44PL,heatpumpAirSpace,effConv,2.874574657
hh0437,44PL,heatpumpAirSpace,effConv,2.823722568
hh0438,44PL,heatpumpAirSpace,effConv,2.696561037
hh0001,45PL,heatpumpAirSpace,effConv,3.065205482
hh0002,45PL,heatpumpAirSpace,effConv,2.995202796
hh0003,45PL,heatpumpAirSpace,effConv,2.699747125
hh0004,45PL,heatpumpAirSpace,effConv,2.572892781
hh0005,45PL,heatpumpAirSpace,effConv,2.435008293
hh0006,45PL,heatpumpAirSpace,effConv,2.587509842
hh0007,45PL,heatpumpAirSpace,effConv,2.938997604
hh0008,45PL,heatpumpAirSpace,effConv,3.097794541
hh0009,45PL,heatpumpAirSpace,effConv,3.192655445
hh0010,45PL,heatpumpAirSpace,effConv,3.333485912
hh0011,45PL,heatpumpAirSpace,effConv,3.237708029
hh0012,45PL,heatpumpAirSpace,effConv,3.300486999
hh0013,45PL,heatpumpAirSpace,effConv,3.323321077
hh0014,45PL,heatpumpAirSpace,effConv,3.39928261
hh0015,45PL,heatpumpAirSpace,effConv,3.48584246
hh0016,45PL,heatpumpAirSpace,effConv,3.419370383
hh0017,45PL,heatpumpAirSpace,effConv,3.279014723
hh0018,45PL,heatpumpAirSpace,effConv,3.287796735
hh0019,45PL,heatpumpAirSpace,effConv,3.361324131
hh0020,45PL,heatpumpAirSpace,effConv,3.457272429
hh0021,45PL,heatpumpAirSpace,effConv,3.438012308
hh0022,45PL,heatpumpAirSpace,effConv,3.524402148
hh0023,45PL,heatpumpAirSpace,effConv,3.657846708
hh0024,45PL,heatpumpAirSpace,effConv,3.627950826
hh0025,45PL,heatpumpAirSpace,effConv,3.688010315
hh0026,45PL,heatpumpAirSpace,effConv,3.662953558
hh0027,45PL,heatpumpAirSpace,effConv,3.335629491
hh0028,45PL,heatpumpAirSpace,effConv,3.199484952
hh0029,45PL,heatpumpAirSpace,effConv,3.334804282
hh0030,45PL,heatpumpAirSpace,effConv,3.495115426
hh0031,45PL,heatpumpAirSpace,effConv,3.547018657
hh0032,45PL,heatpumpAirSpace,effConv,3.553566745
hh0033,45PL,heatpumpAirSpace,effConv,3.321537625
hh0034,45PL,heatpumpAirSpace,effConv,3.24963411
hh0035,45PL,heatpumpAirSpace,effConv,3.331525854
hh0036,45PL,heatpumpAirSpace,effConv,3.414460309
hh0037,45PL,heatpumpAirSpace,effConv,3.392534733
hh0038,45PL,heatpumpAirSpace,effConv,3.267464556
hh0039,45PL,heatpumpAirSpace,effConv,3.456434196
hh0040,45PL,heatpumpAirSpace,effConv,3.477411784
hh0041,45PL,heatpumpAirSpace,effConv,3.268264771
hh0042,45PL,heatpumpAirSpace,effConv,3.347319118
hh0043,45PL,heatpumpAirSpace,effConv,3.572042424
hh0044,45PL,heatpumpAirSpace,effConv,3.513533098
hh0045,45PL,heatpumpAirSpace,effConv,3.656353462
hh0046,45PL,heatpumpAirSpace,effConv,3.509338862
hh0047,45PL,heatpumpAirSpace,effConv,3.430425851
hh0048,45PL,heatpumpAirSpace,effConv,3.399285388
hh0049,45PL,heatpumpAirSpace,effConv,3.343517246
hh0050,45PL,heatpumpAirSpace,effConv,3.185063654
hh0051,45PL,heatpumpAirSpace,effConv,3.138800561
hh0052,45PL,heatpumpAirSpace,effConv,3.303691737
hh0053,45PL,heatpumpAirSpace,effConv,3.224106902
hh0054,45PL,heatpumpAirSpace,effConv,3.262389734
hh0055,45PL,heatpumpAirSpace,effConv,3.062360855
hh0056,45PL,heatpumpAirSpace,effConv,2.829772006
hh0057,45PL,heatpumpAirSpace,effConv,2.648835869
hh0058,45PL,heatpumpAirSpace,effConv,2.938878517
hh0059,45PL,heatpumpAirSpace,effConv,3.209536131
hh0060,45PL,heatpumpAirSpace,effConv,3.379063825
hh0061,45PL,heatpumpAirSpace,effConv,3.286038992
hh0062,45PL,heatpumpAirSpace,effConv,3.3300231
hh0063,45PL,heatpumpAirSpace,effConv,3.506681706
hh0064,45PL,heatpumpAirSpace,effConv,3.853783653
hh0065,45PL,heatpumpAirSpace,effConv,3.769371644
hh0066,45PL,heatpumpAirSpace,effConv,3.722742773
hh0067,45PL,heatpumpAirSpace,effConv,3.765977621
hh0068,45PL,heatpumpAirSpace,effConv,3.478537282
hh0069,45PL,heatpumpAirSpace,effConv,3.796197597
hh0070,45PL,heatpumpAirSpace,effConv,3.862957669
hh0071,45PL,heatpumpAirSpace,effConv,3.60052676
hh0072,45PL,heatpumpAirSpace,effConv,3.458880056
hh0073,45PL,heatpumpAirSpace,effConv,3.630520885
hh0074,45PL,heatpumpAirSpace,effConv,3.59369834
hh0075,45PL,heatpumpAirSpace,effConv,3.542849114
hh0076,45PL,heatpumpAirSpace,effConv,3.673823623
hh0077,45PL,heatpumpAirSpace,effConv,3.370592338
hh0078,45PL,heatpumpAirSpace,effConv,3.140598308
hh0079,45PL,heatpumpAirSpace,effConv,3.082998467
hh0080,45PL,heatpumpAirSpace,effConv,3.393353389
hh0081,45PL,heatpumpAirSpace,effConv,3.542760797
hh0082,45PL,heatpumpAirSpace,effConv,3.683656189
hh0083,45PL,heatpumpAirSpace,effConv,3.63938954
hh0084,45PL,heatpumpAirSpace,effConv,3.647945076
hh0085,45PL,heatpumpAirSpace,effConv,3.696174133
hh0086,45PL,heatpumpAirSpace,effConv,3.791710999
hh0087,45PL,heatpumpAirSpace,effConv,3.743625678
hh0088,45PL,heatpumpAirSpace,effConv,3.632208329
hh0089,45PL,heatpumpAirSpace,effConv,3.582923647
hh0090,45PL,heatpumpAirSpace,effConv,3.516060802
hh0091,45PL,heatpumpAirSpace,effConv,3.400791346
hh0092,45PL,heatpumpAirSpace,effConv,3.622114851
hh0093,45PL,heatpumpAirSpace,effConv,3.435165792
hh0094,45PL,heatpumpAirSpace,effConv,3.277624172
hh0095,45PL,heatpumpAirSpace,effConv,3.185848369
hh0096,45PL,heatpumpAirSpace,effConv,3.094382118
hh0097,45PL,heatpumpAirSpace,effConv,3.064181131
hh0098,45PL,heatpumpAirSpace,effConv,3.356283877
hh0099,45PL,heatpumpAirSpace,effConv,3.386540444
hh0100,45PL,heatpumpAirSpace,effConv,3.31821164
hh0101,45PL,heatpumpAirSpace,effConv,3.137149112
hh0102,45PL,heatpumpAirSpace,effConv,3.123478537
hh0103,45PL,heatpumpAirSpace,effConv,3.107146561
hh0104,45PL,heatpumpAirSpace,effConv,3.113959981
hh0105,45PL,heatpumpAirSpace,effConv,3.219822481
hh0106,45PL,heatpumpAirSpace,effConv,3.702221336
hh0107,45PL,heatpumpAirSpace,effConv,3.73942103
hh0108,45PL,heatpumpAirSpace,effConv,3.627042585
hh0109,45PL,heatpumpAirSpace,effConv,3.672821658
hh0110,45PL,heatpumpAirSpace,effConv,3.731841352
hh0111,45PL,heatpumpAirSpace,effConv,3.837152699
hh0112,45PL,heatpumpAirSpace,effConv,3.733698547
hh0113,45PL,heatpumpAirSpace,effConv,3.725370061
hh0114,45PL,heatpumpAirSpace,effConv,3.663802197
hh0115,45PL,heatpumpAirSpace,effConv,3.610391892
hh0116,45PL,heatpumpAirSpace,effConv,3.737033469
hh0117,45PL,heatpumpAirSpace,effConv,3.770847351
hh0118,45PL,heatpumpAirSpace,effConv,3.701252619
hh0119,45PL,heatpumpAirSpace,effConv,3.559569082
hh0120,45PL,heatpumpAirSpace,effConv,3.53720969
hh0121,45PL,heatpumpAirSpace,effConv,3.806692798
hh0122,45PL,heatpumpAirSpace,effConv,3.742024515
hh0123,45PL,heatpumpAirSpace,effConv,3.900168216
hh0124,45PL,heatpumpAirSpace,effConv,3.798369124
hh0125,45PL,heatpumpAirSpace,effConv,3.783374121
hh0126,45PL,heatpumpAirSpace,effConv,3.740863323
hh0127,45PL,heatpumpAirSpace,effConv,3.866259981
hh0128,45PL,heatpumpAirSpace,effConv,3.871184705
hh0129,45PL,heatpumpAirSpace,effConv,3.762672924
hh0130,45PL,heatpumpAirSpace,effConv,3.669686787
hh0131,45PL,heatpumpAirSpace,effConv,3.660454036
hh0132,45PL,heatpumpAirSpace,effConv,3.658761506
hh0133,45PL,heatpumpAirSpace,effConv,3.773542922
hh0134,45PL,heatpumpAirSpace,effConv,3.809161662
hh0135,45PL,heatpumpAirSpace,effConv,3.951279306
hh0136,45PL,heatpumpAirSpace,effConv,3.904291877
hh0137,45PL,heatpumpAirSpace,effConv,3.866273867
hh0138,45PL,heatpumpAirSpace,effConv,3.707549999
hh0139,45PL,heatpumpAirSpace,effConv,3.829824733
hh0140,45PL,heatpumpAirSpace,effConv,3.925750351
hh0141,45PL,heatpumpAirSpace,effConv,3.973534638
hh0142,45PL,heatpumpAirSpace,effConv,3.983425763
hh0143,45PL,heatpumpAirSpace,effConv,3.981811688
hh0144,45PL,heatpumpAirSpace,effConv,3.952104119
hh0145,45PL,heatpumpAirSpace,effConv,4.017235295
hh0146,45PL,heatpumpAirSpace,effConv,4.050959028
hh0147,45PL,heatpumpAirSpace,effConv,4.042733422
hh0148,45PL,heatpumpAirSpace,effConv,4.033685065
hh0149,45PL,heatpumpAirSpace,effConv,4.009002902
hh0150,45PL,heatpumpAirSpace,effConv,3.966990199
hh0151,45PL,heatpumpAirSpace,effConv,4.04273643
hh0152,45PL,heatpumpAirSpace,effConv,4.035334311
hh0153,45PL,heatpumpAirSpace,effConv,3.977614304
hh0154,45PL,heatpumpAirSpace,effConv,3.986709086
hh0155,45PL,heatpumpAirSpace,effConv,4.001587079
hh0156,45PL,heatpumpAirSpace,effConv,3.950447829
hh0157,45PL,heatpumpAirSpace,effConv,4.005703804
hh0158,45PL,heatpumpAirSpace,effConv,4.008174355
hh0159,45PL,heatpumpAirSpace,effConv,4.041910956
hh0160,45PL,heatpumpAirSpace,effConv,4.041910956
hh0161,45PL,heatpumpAirSpace,effConv,3.994170332
hh0162,45PL,heatpumpAirSpace,effConv,3.88516215
hh0163,45PL,heatpumpAirSpace,effConv,3.97356402
hh0164,45PL,heatpumpAirSpace,effConv,4.035334311
hh0165,45PL,heatpumpAirSpace,effConv,4.058356329
hh0166,45PL,heatpumpAirSpace,effConv,4.059178165
hh0167,45PL,heatpumpAirSpace,effConv,4.048487119
hh0168,45PL,heatpumpAirSpace,effConv,3.95793871
hh0169,45PL,heatpumpAirSpace,effConv,3.893534394
hh0170,45PL,heatpumpAirSpace,effConv,4.013125367
hh0171,45PL,heatpumpAirSpace,effConv,4.052602699
hh0172,45PL,heatpumpAirSpace,effConv,4.055890353
hh0173,45PL,heatpumpAirSpace,effConv,4.06
hh0174,45PL,heatpumpAirSpace,effConv,4.057534416
hh0175,45PL,heatpumpAirSpace,effConv,4.04273643
hh0176,45PL,heatpumpAirSpace,effConv,4.000761964
hh0177,45PL,heatpumpAirSpace,effConv,4.06
hh0178,45PL,heatpumpAirSpace,effConv,4.051778104
hh0179,45PL,heatpumpAirSpace,effConv,4.023810196
hh0180,45PL,heatpumpAirSpace,effConv,3.963649962
hh0181,45PL,heatpumpAirSpace,effConv,4.050136565
hh0182,45PL,heatpumpAirSpace,effConv,4.06
hh0183,45PL,heatpumpAirSpace,effConv,4.06
hh0184,45PL,heatpumpAirSpace,effConv,4.06
hh0185,45PL,heatpumpAirSpace,effConv,4.06
hh0186,45PL,heatpumpAirSpace,effConv,4.06
hh0187,45PL,heatpumpAirSpace,effConv,4.06
hh0188,45PL,heatpumpAirSpace,effConv,4.06
hh0189,45PL,heatpumpAirSpace,effConv,4.06
hh0190,45PL,heatpumpAirSpace,effConv,4.06
hh0191,45PL,heatpumpAirSpace,effConv,4.06
hh0192,45PL,heatpumpAirSpace,effConv,4.06
hh0193,45PL,heatpumpAirSpace,effConv,4.06
hh0194,45PL,heatpumpAirSpace,effConv,4.06
hh0195,45PL,heatpumpAirSpace,effConv,4.06
hh0196,45PL,heatpumpAirSpace,effConv,4.06
hh0197,45PL,heatpumpAirSpace,effConv,4.057534259
hh0198,45PL,heatpumpAirSpace,effConv,4.04766988
hh0199,45PL,heatpumpAirSpace,effConv,4.037801949
hh0200,45PL,heatpumpAirSpace,effConv,4.015584533
hh0201,45PL,heatpumpAirSpace,effConv,4.040265544
hh0202,45PL,heatpumpAirSpace,effConv,4.050132772
hh0203,45PL,heatpumpAirSpace,effConv,4.055890039
hh0204,45PL,heatpumpAirSpace,effConv,4.039446246
hh0205,45PL,heatpumpAirSpace,effConv,4.057534494
hh0206,45PL,heatpumpAirSpace,effConv,4.06
hh0207,45PL,heatpumpAirSpace,effConv,4.06
hh0208,45PL,heatpumpAirSpace,effConv,4.056712188
hh0209,45PL,heatpumpAirSpace,effConv,4.053424377
hh0210,45PL,heatpumpAirSpace,effConv,4.06
hh0211,45PL,heatpumpAirSpace,effConv,4.06
hh0212,45PL,heatpumpAirSpace,effConv,4.050136565
hh0213,45PL,heatpumpAirSpace,effConv,4.06
hh0214,45PL,heatpumpAirSpace,effConv,4.06
hh0215,45PL,heatpumpAirSpace,effConv,4.06
hh0216,45PL,heatpumpAirSpace,effConv,4.06
hh0217,45PL,heatpumpAirSpace,effConv,4.06
hh0218,45PL,heatpumpAirSpace,effConv,4.06
hh0219,45PL,heatpumpAirSpace,effConv,4.06
hh0220,45PL,heatpumpAirSpace,effConv,4.06
hh0221,45PL,heatpumpAirSpace,effConv,4.06
hh0222,45PL,heatpumpAirSpace,effConv,4.06
hh0223,45PL,heatpumpAirSpace,effConv,4.06
hh0224,45PL,heatpumpAirSpace,effConv,4.06
hh0225,45PL,heatpumpAirSpace,effConv,4.06
hh0226,45PL,heatpumpAirSpace,effConv,4.06
hh0227,45PL,heatpumpAirSpace,effConv,4.06
hh0228,45PL,heatpumpAirSpace,effConv,4.06
hh0229,45PL,heatpumpAirSpace,effConv,4.06
hh0230,45PL,heatpumpAirSpace,effConv,4.06
hh0231,45PL,heatpumpAirSpace,effConv,4.06
hh0232,45PL,heatpumpAirSpace,effConv,4.06
hh0233,45PL,heatpumpAirSpace,effConv,4.06
hh0234,45PL,heatpumpAirSpace,effConv,4.06
hh0235,45PL,heatpumpAirSpace,effConv,4.06
hh0236,45PL,heatpumpAirSpace,effConv,4.06
hh0237,45PL,heatpumpAirSpace,effConv,4.06
hh0238,45PL,heatpumpAirSpace,effConv,4.06
hh0239,45PL,heatpumpAirSpace,effConv,4.06
hh0240,45PL,heatpumpAirSpace,effConv,4.06
hh0241,45PL,heatpumpAirSpace,effConv,4.06
hh0242,45PL,heatpumpAirSpace,effConv,4.06
hh0243,45PL,heatpumpAirSpace,effConv,4.06
hh0244,45PL,heatpumpAirSpace,effConv,4.056712188
hh0245,45PL,heatpumpAirSpace,effConv,4.053424377
hh0246,45PL,heatpumpAirSpace,effConv,4.06
hh0247,45PL,heatpumpAirSpace,effConv,4.06
hh0248,45PL,heatpumpAirSpace,effConv,4.06
hh0249,45PL,heatpumpAirSpace,effConv,4.06
hh0250,45PL,heatpumpAirSpace,effConv,4.06
hh0251,45PL,heatpumpAirSpace,effConv,4.06
hh0252,45PL,heatpumpAirSpace,effConv,4.06
hh0253,45PL,heatpumpAirSpace,effConv,4.06
hh0254,45PL,heatpumpAirSpace,effConv,4.06
hh0255,45PL,heatpumpAirSpace,effConv,4.06
hh0256,45PL,heatpumpAirSpace,effConv,4.06
hh0257,45PL,heatpumpAirSpace,effConv,4.06
hh0258,45PL,heatpumpAirSpace,effConv,4.06
hh0259,45PL,heatpumpAirSpace,effConv,4.06
hh0260,45PL,heatpumpAirSpace,effConv,4.06
hh0261,45PL,heatpumpAirSpace,effConv,4.06
hh0262,45PL,heatpumpAirSpace,effConv,4.06
hh0263,45PL,heatpumpAirSpace,effConv,4.06
hh0264,45PL,heatpumpAirSpace,effConv,4.06
hh0265,45PL,heatpumpAirSpace,effConv,4.06
hh0266,45PL,heatpumpAirSpace,effConv,4.06
hh0267,45PL,heatpumpAirSpace,effConv,4.06
hh0268,45PL,heatpumpAirSpace,effConv,4.06
hh0269,45PL,heatpumpAirSpace,effConv,4.06
hh0270,45PL,heatpumpAirSpace,effConv,4.06
hh0271,45PL,heatpumpAirSpace,effConv,4.06
hh0272,45PL,heatpumpAirSpace,effConv,4.06
hh0273,45PL,heatpumpAirSpace,effConv,4.06
hh0274,45PL,heatpumpAirSpace,effConv,4.06
hh0275,45PL,heatpumpAirSpace,effConv,4.06
hh0276,45PL,heatpumpAirSpace,effConv,4.06
hh0277,45PL,heatpumpAirSpace,effConv,4.06
hh0278,45PL,heatpumpAirSpace,effConv,4.06
hh0279,45PL,heatpumpAirSpace,effConv,4.06
hh0280,45PL,heatpumpAirSpace,effConv,4.06
hh0281,45PL,heatpumpAirSpace,effConv,4.06
hh0282,45PL,heatpumpAirSpace,effConv,4.06
hh0283,45PL,heatpumpAirSpace,effConv,4.06
hh0284,45PL,heatpumpAirSpace,effConv,4.06
hh0285,45PL,heatpumpAirSpace,effConv,4.06
hh0286,45PL,heatpumpAirSpace,effConv,4.06
hh0287,45PL,heatpumpAirSpace,effConv,4.06
hh0288,45PL,heatpumpAirSpace,effConv,4.06
hh0289,45PL,heatpumpAirSpace,effConv,4.06
hh0290,45PL,heatpumpAirSpace,effConv,4.06
hh0291,45PL,heatpumpAirSpace,effConv,4.06
hh0292,45PL,heatpumpAirSpace,effConv,4.047664172
hh0293,45PL,heatpumpAirSpace,effConv,4.024638556
hh0294,45PL,heatpumpAirSpace,effConv,4.018874543
hh0295,45PL,heatpumpAirSpace,effConv,4.06
hh0296,45PL,heatpumpAirSpace,effConv,4.06
hh0297,45PL,heatpumpAirSpace,effConv,4.06
hh0298,45PL,heatpumpAirSpace,effConv,4.06
hh0299,45PL,heatpumpAirSpace,effConv,4.06
hh0300,45PL,heatpumpAirSpace,effConv,4.06
hh0301,45PL,heatpumpAirSpace,effConv,4.06
hh0302,45PL,heatpumpAirSpace,effConv,4.06
hh0303,45PL,heatpumpAirSpace,effConv,4.06
hh0304,45PL,heatpumpAirSpace,effConv,4.058356251
hh0305,45PL,heatpumpAirSpace,effConv,4.056712502
hh0306,45PL,heatpumpAirSpace,effConv,4.06
hh0307,45PL,heatpumpAirSpace,effConv,4.055890667
hh0308,45PL,heatpumpAirSpace,effConv,3.878551036
hh0309,45PL,heatpumpAirSpace,effConv,3.919940209
hh0310,45PL,heatpumpAirSpace,effConv,3.93481947
hh0311,45PL,heatpumpAirSpace,effConv,3.932376732
hh0312,45PL,heatpumpAirSpace,effConv,3.813347508
hh0313,45PL,heatpumpAirSpace,effConv,3.767745258
hh0314,45PL,heatpumpAirSpace,effConv,3.846457949
hh0315,45PL,heatpumpAirSpace,effConv,3.927386969
hh0316,45PL,heatpumpAirSpace,effConv,3.912561
hh0317,45PL,heatpumpAirSpace,effConv,3.935673579
hh0318,45PL,heatpumpAirSpace,effConv,3.919168704
hh0319,45PL,heatpumpAirSpace,effConv,3.942270844
hh0320,45PL,heatpumpAirSpace,effConv,4.008186793
hh0321,45PL,heatpumpAirSpace,effConv,4.042734999
hh0322,45PL,heatpumpAirSpace,effConv,4.033690323
hh0323,45PL,heatpumpAirSpace,effConv,3.989245516
hh0324,45PL,heatpumpAirSpace,effConv,3.855490647
hh0325,45PL,heatpumpAirSpace,effConv,3.881126054
hh0326,45PL,heatpumpAirSpace,effConv,3.910066129
hh0327,45PL,heatpumpAirSpace,effConv,3.974375725
hh0328,45PL,heatpumpAirSpace,effConv,3.980148611
hh0329,45PL,heatpumpAirSpace,effConv,3.998289976
hh0330,45PL,heatpumpAirSpace,effConv,4.053424612
hh0331,45PL,heatpumpAirSpace,effConv,4.055890667
hh0332,45PL,heatpumpAirSpace,effConv,4.002405023
hh0333,45PL,heatpumpAirSpace,effConv,3.959509579
hh0334,45PL,heatpumpAirSpace,effConv,3.819930866
hh0335,45PL,heatpumpAirSpace,effConv,3.751848011
hh0336,45PL,heatpumpAirSpace,effConv,3.821501203
hh0337,45PL,heatpumpAirSpace,effConv,3.99336127
hh0338,45PL,heatpumpAirSpace,effConv,3.928219222
hh0339,45PL,heatpumpAirSpace,effConv,3.976022438
hh0340,45PL,heatpumpAirSpace,effConv,3.991662577
hh0341,45PL,heatpumpAirSpace,effConv,4.004067493
hh0342,45PL,heatpumpAirSpace,effConv,3.919134687
hh0343,45PL,heatpumpAirSpace,effConv,3.953793832
hh0344,45PL,heatpumpAirSpace,effConv,4.002420497
hh0345,45PL,heatpumpAirSpace,effConv,4.024637925
hh0346,45PL,heatpumpAirSpace,effConv,4.040264325
hh0347,45PL,heatpumpAirSpace,effConv,4.031221812
hh0348,45PL,heatpumpAirSpace,effConv,4.055890667
hh0349,45PL,heatpumpAirSpace,effConv,3.915785807
hh0350,45PL,heatpumpAirSpace,effConv,3.785966924
hh0351,45PL,heatpumpAirSpace,effConv,3.847077205
hh0352,45PL,heatpumpAirSpace,effConv,3.87697031
hh0353,45PL,heatpumpAirSpace,effConv,3.84972072
hh0354,45PL,heatpumpAirSpace,effConv,3.83892315
hh0355,45PL,heatpumpAirSpace,effConv,3.935634786
hh0356,45PL,heatpumpAirSpace,effConv,3.900114722
hh0357,45PL,heatpumpAirSpace,effConv,3.67942305
hh0358,45PL,heatpumpAirSpace,effConv,3.639666893
hh0359,45PL,heatpumpAirSpace,effConv,3.615471193
hh0360,45PL,heatpumpAirSpace,effConv,3.56432643
hh0361,45PL,heatpumpAirSpace,effConv,3.717855296
hh0362,45PL,heatpumpAirSpace,effConv,3.891071343
hh0363,45PL,heatpumpAirSpace,effConv,3.896048352
hh0364,45PL,heatpumpAirSpace,effConv,3.867961503
hh0365,45PL,heatpumpAirSpace,effConv,3.888615296
hh0366,45PL,heatpumpAirSpace,effConv,3.716261629
hh0367,45PL,heatpumpAirSpace,effConv,3.66546096
hh0368,45PL,heatpumpAirSpace,effConv,3.821530571
hh0369,45PL,heatpumpAirSpace,effConv,3.793453555
hh0370,45PL,heatpumpAirSpace,effConv,3.822438637
hh0371,45PL,heatpumpAirSpace,effConv,3.928197268
hh0372,45PL,heatpumpAirSpace,effConv,3.995013543
hh0373,45PL,heatpumpAirSpace,effConv,3.928213019
hh0374,45PL,heatpumpAirSpace,effConv,3.723678988
hh0375,45PL,heatpumpAirSpace,effConv,3.740366065
hh0376,45PL,heatpumpAirSpace,effConv,3.895995346
hh0377,45PL,heatpumpAirSpace,effConv,3.908378036
hh0378,45PL,heatpumpAirSpace,effConv,3.908431689
hh0379,45PL,heatpumpAirSpace,effConv,3.856314076
hh0380,45PL,heatpumpAirSpace,effConv,3.698516764
hh0381,45PL,heatpumpAirSpace,effConv,3.699597705
hh0382,45PL,heatpumpAirSpace,effConv,3.735326496
hh0383,45PL,heatpumpAirSpace,effConv,3.559533264
hh0384,45PL,heatpumpAirSpace,effConv,3.736024595
hh0385,45PL,heatpumpAirSpace,effConv,3.912566601
hh0386,45PL,heatpumpAirSpace,effConv,3.675970409
hh0387,45PL,heatpumpAirSpace,effConv,3.299692851
hh0388,45PL,heatpumpAirSpace,effConv,3.271402471
hh0389,45PL,heatpumpAirSpace,effConv,3.435330166
hh0390,45PL,heatpumpAirSpace,effConv,3.69544199
hh0391,45PL,heatpumpAirSpace,effConv,3.505839663
hh0392,45PL,heatpumpAirSpace,effConv,3.169078468
hh0393,45PL,heatpumpAirSpace,effConv,3.000582748
hh0394,45PL,heatpumpAirSpace,effConv,3.07978515
hh0395,45PL,heatpumpAirSpace,effConv,3.08144043
hh0396,45PL,heatpumpAirSpace,effConv,3.108106145
hh0397,45PL,heatpumpAirSpace,effConv,3.119226869
hh0398,45PL,heatpumpAirSpace,effConv,3.311381934
hh0399,45PL,heatpumpAirSpace,effConv,3.46739966
hh0400,45PL,heatpumpAirSpace,effConv,3.411005817
hh0401,45PL,heatpumpAirSpace,effConv,3.296140643
hh0402,45PL,heatpumpAirSpace,effConv,3.488152058
